frequency,S_1_COMID,S_1_unitarea,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
422,71030831,32.94856337508954,71030831,51.172709631573234,-115.00440690936925,80,32948567.61334533,80,51.091712951660156,-115.087158203125,180,100183019.96568076,180,19402.93850704437,0.000588885645492689,0.0001936749212959556,0.0005888856454926889,0.00019367492129595363,8.0,11.0,2
425,71030831,32.94856337508954,71030831,51.172709631573234,-115.00440690936925,80,32948567.61334533,80,51.20618438720703,-114.99920654296875,202,100195784.95705707,202,27093390.172849637,0.8222934147181519,0.27040449041306075,0.8222934147181516,0.2704044904130651,9.0,12.0,2
419,71030835,51.83300141071386,71030835,51.152960857927496,-115.11947205130868,79,51833006.65833342,79,51.17669677734375,-115.1343994140625,201,100190467.03330114,201,43695203.083121724,0.8429995846304366,0.43612136340874014,0.8429995846304362,0.43612136340874236,9.0,11.0,2
420,71030835,51.83300141071386,71030835,51.152960857927496,-115.11947205130868,79,51833006.65833342,79,51.121150970458984,-114.95217895507812,181,100177459.98246913,181,3362974.954046402,0.06488095464370909,0.03357017591217542,0.06488095464370906,0.0335701759121753,8.0,12.0,2
417,71030835,51.83300141071386,71030835,51.152960857927496,-115.11947205130868,79,51833006.65833342,79,51.091712951660156,-115.087158203125,180,100183019.96568076,180,4774828.621165315,0.09211946072585478,0.04766105696155901,0.09211946072585474,0.04766105696155853,8.0,11.0,2
410,71030838,50.691906631079426,71030838,51.15346635743226,-115.96890550579374,78,50691901.50246644,78,51.1114387512207,-115.85612487792969,217,100190896.32779494,217,3031721.5857784944,0.05980682310035232,0.0302594516757251,0.05980682310035237,0.03607742383813122,10.0,6.0,2
413,71030838,50.691906631079426,71030838,51.15346635743226,-115.96890550579374,78,50691901.50246644,78,51.16548156738281,-116.03941345214844,237,100199502.59522767,237,25459713.057655778,0.5022441909466944,0.25409021400539744,0.5022441909466948,0.8408769867073791,11.0,5.0,2
412,71030838,50.691906631079426,71030838,51.15346635743226,-115.96890550579374,78,50691901.50246644,78,51.08090591430664,-115.99043273925781,216,100179795.96328881,216,8735017.239898808,0.1723158331212689,0.08719340218161137,0.17231583312126905,0.8684538987494967,10.0,5.0,2
414,71030838,50.691906631079426,71030838,51.15346635743226,-115.96890550579374,78,50691901.50246644,78,51.196083068847656,-115.90489196777344,238,100208757.40872106,238,13465449.619133322,0.26563315283168365,0.13437398055153849,0.26563315283168387,0.13437398055154035,11.0,6.0,2
406,71030896,26.857362737268478,71030896,51.14773634594737,-115.85318387681157,77,26857359.118835643,77,51.1114387512207,-115.85612487792969,217,100190896.32779494,217,18944832.85973463,0.7053870328765203,0.189087367755976,0.7053870328765199,0.2254431171481386,10.0,6.0,2
409,71030896,26.857362737268478,71030896,51.14773634594737,-115.85318387681157,77,26857359.118835643,77,51.196083068847656,-115.90489196777344,238,100208757.40872106,238,7912526.259101026,0.2946129671234802,0.07896042685000311,0.29461296712348006,0.0789604268500042,11.0,6.0,2
404,71030906,45.35101915345614,71030906,51.21485894536367,-114.93810151569274,76,45351014.80225389,76,51.235511779785156,-114.86386108398438,203,100182188.53279316,203,16950767.572312795,0.37376820885318673,0.16919941379364267,0.37376820885318657,0.16919941379364364,9.0,13.0,2
403,71030906,45.35101915345614,71030906,51.21485894536367,-114.93810151569274,76,45351014.80225389,76,51.20618438720703,-114.99920654296875,202,100195784.95705707,202,26794554.13021566,0.5908258998624217,0.2674219693143733,0.5908258998624215,0.2674219693143776,9.0,12.0,2
401,71030906,45.35101915345614,71030906,51.21485894536367,-114.93810151569274,76,45351014.80225389,76,51.121150970458984,-114.95217895507812,181,100177459.98246913,181,89822.11279909447,0.001980597638018685,0.0008966299686058438,0.001980597638018684,0.0008966299686058406,8.0,12.0,2
402,71030906,45.35101915345614,71030906,51.21485894536367,-114.93810151569274,76,45351014.80225389,76,51.15040969848633,-114.81707763671875,182,100158479.62581196,182,1515870.986926363,0.03342529364637341,0.015134724414643632,0.033425293646373394,0.015134724414643785,8.0,13.0,2
399,71030944,98.66705594162121,71030944,51.20601045200837,-115.18750702272825,75,98667063.78967707,75,51.26165771484375,-115.18179321289062,222,100207045.0176409,222,26675861.10732516,0.27036236898858734,0.26620744182835665,0.2703623689885875,0.26620744182836015,10.0,11.0,2
400,71030944,98.66705594162121,71030944,51.20601045200837,-115.18750702272825,75,98667063.78967707,75,51.29121398925781,-115.04637145996094,223,100200563.09712352,223,3407965.596415531,0.03454005283546388,0.03401144156357904,0.0345400528354639,0.03401144156357852,10.0,12.0,2
395,71030944,98.66705594162121,71030944,51.20601045200837,-115.18750702272825,75,98667063.78967707,75,51.17669677734375,-115.1343994140625,201,100190467.03330114,201,33793336.7739332,0.3424986563496865,0.3372909396929054,0.3424986563496867,0.33729093969290713,9.0,11.0,2
394,71030944,98.66705594162121,71030944,51.20601045200837,-115.18750702272825,75,98667063.78967707,75,51.14704513549805,-115.26937866210938,200,100174942.52951849,200,22668717.462003823,0.22974959009954357,0.2262912949046519,0.2297495900995437,0.22629129490464137,9.0,10.0,2
398,71030944,98.66705594162121,71030944,51.20601045200837,-115.18750702272825,75,98667063.78967707,75,51.2319450378418,-115.31703186035156,221,100196185.39691092,221,9310699.196514461,0.09436481475076167,0.09292468729853974,0.09436481475076172,0.09292468729854092,10.0,10.0,2
397,71030944,98.66705594162121,71030944,51.20601045200837,-115.18750702272825,75,98667063.78967707,75,51.20618438720703,-114.99920654296875,202,100195784.95705707,202,2810483.653484836,0.02848451697595647,0.028049919012954307,0.028484516975956487,0.02804991901295476,9.0,12.0,2
390,71030950,65.48277634958542,71030950,51.183045083319556,-115.36799929879552,74,65482772.934821896,74,51.14704513549805,-115.26937866210938,200,100174942.52951849,200,11631989.680994602,0.17763434808376963,0.11611675921418184,0.17763434808376946,0.11611675921417643,9.0,10.0,2
392,71030950,65.48277634958542,71030950,51.183045083319556,-115.36799929879552,74,65482772.934821896,74,51.202064514160156,-115.45207214355469,220,100188494.97162192,220,26029318.94838043,0.397498728013376,0.25980347300109813,0.39749872801337566,0.2598034730010956,10.0,9.0,2
389,71030950,65.48277634958542,71030950,51.183045083319556,-115.36799929879552,74,65482772.934821896,74,51.11722946166992,-115.4041748046875,199,100178250.25461878,199,6981858.809536319,0.10662130659136401,0.06969435772526299,0.10662130659136392,0.06969435772526496,9.0,9.0,2
393,71030950,65.48277634958542,71030950,51.183045083319556,-115.36799929879552,74,65482772.934821896,74,51.2319450378418,-115.31703186035156,221,100196185.39691092,221,20839605.4959106,0.31824561731149115,0.20798801285056798,0.31824561731149087,0.20798801285057064,10.0,10.0,2
387,71031068,31.15464273409916,71031068,51.26951843198337,-114.65581833391026,73,31154652.080956206,73,51.293643951416016,-114.5926513671875,205,100181747.9899743,205,12616705.653223716,0.4049701990071616,0.12593816644611086,0.40497019900716114,0.1259384323828439,9.0,15.0,2
384,71031068,31.15464273409916,71031068,51.26951843198337,-114.65581833391026,73,31154652.080956206,73,51.17950439453125,-114.68180847167969,183,100161644.94952984,183,907947.2663561194,0.029143232413470513,0.009064819840105685,0.02914323241347048,0.009064819840105745,8.0,14.0,2
386,71031068,31.15464273409916,71031068,51.26951843198337,-114.65581833391026,73,31154652.080956206,73,51.208438873291016,-114.54634094238281,184,100171056.80729406,184,2859676.615891578,0.09178971437269244,0.028547932976218215,0.09178971437269234,0.028547932976217803,8.0,15.0,2
385,71031068,31.15464273409916,71031068,51.26951843198337,-114.65581833391026,73,31154652.080956206,73,51.264652252197266,-114.72833251953125,204,100177146.42816894,204,14770322.545484828,0.4740968542066766,0.14744203715241325,0.4740968542066761,0.1474420371524069,9.0,14.0,2
383,71031077,46.39623337382943,71031077,51.20608237324954,-115.05912729353336,72,46396235.515963346,72,51.29121398925781,-115.04637145996094,223,100200563.09712352,223,7064.913760759127,0.00015227342654402067,7.050772513035849e-05,0.00015227342654402086,7.05077251303574e-05,10.0,12.0,2
381,71031077,46.39623337382943,71031077,51.20608237324954,-115.05912729353336,72,46396235.515963346,72,51.20618438720703,-114.99920654296875,202,100195784.95705707,202,28957935.774513725,0.6241440809254944,0.2890135127632845,0.6241440809254952,0.2890135127632892,9.0,12.0,2
379,71031077,46.39623337382943,71031077,51.20608237324954,-115.05912729353336,72,46396235.515963346,72,51.17669677734375,-115.1343994140625,201,100190467.03330114,201,17431234.827688806,0.3757036456479603,0.17398097188123737,0.37570364564796077,0.17398097188123826,9.0,11.0,2
376,71031094,31.697741876133875,71031094,51.2558967160116,-115.61448599058491,71,31697750.225895762,71,51.25679016113281,-115.63522338867188,240,100210702.20010103,240,31697750.225895774,1.0000000000000004,0.31631102796387567,1.0,0.31631102796388166,11.0,8.0,2
374,71031120,77.50658197268143,71031120,51.24199997679701,-116.01904380713721,70,77506556.91867912,70,51.334598541259766,-116.137939453125,279,100230637.07975492,279,417255.61542627175,0.005383487952691044,0.004162954836795616,0.005383487952691047,0.004339969159727399,13.0,5.0,2
370,71031120,77.50658197268143,71031120,51.24199997679701,-116.01904380713721,70,77506556.91867912,70,51.196083068847656,-115.90489196777344,238,100208757.40872106,238,16942037.030185223,0.21858843565920527,0.16906742951700124,0.21858843565920538,0.1690674295170036,11.0,6.0,2
373,71031120,77.50658197268143,71031120,51.24199997679701,-116.01904380713721,70,77506556.91867912,70,51.28071212768555,-115.95382690429688,259,100222852.81219882,259,19193930.729679123,0.24764267041068078,0.191512516268574,0.24764267041068092,0.19151251626857532,12.0,6.0,2
372,71031120,77.50658197268143,71031120,51.24199997679701,-116.01904380713721,70,77506556.91867912,70,51.25004959106445,-116.08859252929688,258,100220123.76089515,258,36135475.13681813,0.46622475018122583,0.36056107077885907,0.4662247501812261,0.6816683595696904,12.0,5.0,2
369,71031120,77.50658197268143,71031120,51.24199997679701,-116.01904380713721,70,77506556.91867912,70,51.16548156738281,-116.03941345214844,237,100199502.59522767,237,4817858.406570329,0.062160655796196555,0.04808265791530781,0.06216065579619659,0.15912301329262088,11.0,5.0,2
366,71031130,25.071114932280736,71031130,51.23217283684893,-114.81045845888946,69,25071112.679465096,69,51.235511779785156,-114.86386108398438,203,100182188.53279316,203,18153077.234163973,0.7240634855840502,0.18120064554411117,0.7240634855840502,0.18120064554411222,9.0,13.0,2
367,71031130,25.071114932280736,71031130,51.23217283684893,-114.81045845888946,69,25071112.679465096,69,51.264652252197266,-114.72833251953125,204,100177146.42816894,204,6918035.445301123,0.2759365144159498,0.06905802063609023,0.2759365144159498,0.06905802063608726,9.0,14.0,2
360,71031155,32.62683371153609,71031155,51.28460212566772,-114.45649154689127,68,32626835.37193567,68,51.23719787597656,-114.41070556640625,185,100175410.42585108,185,14436308.674690388,0.4424673282014944,0.14411030225202834,0.44246732820149404,0.17836936508027118,8.0,16.0,2
362,71031155,32.62683371153609,71031155,51.28460212566772,-114.45649154689127,68,32626835.37193567,68,51.32246017456055,-114.45675659179688,206,100194380.50423786,206,18190526.69724531,0.5575326717985064,0.18155236457074475,0.557532671798506,0.26592524382627253,9.0,16.0,2
357,71031177,164.15024594019977,71031177,51.25943801951571,-115.33246476328155,67,164150220.27481768,67,51.34659957885742,-115.22938537597656,243,100218841.22489953,243,8453.007770047825,5.149556154049586e-05,8.43454949861031e-05,5.149556154049579e-05,8.434549498610388e-05,11.0,11.0,2
354,71031177,164.15024594019977,71031177,51.25943801951571,-115.33246476328155,67,164150220.27481768,67,51.2319450378418,-115.31703186035156,221,100196185.39691092,221,67321996.30821763,0.4101243129342636,0.6719017898888313,0.41012431293426305,0.6719017898888399,10.0,10.0,2
353,71031177,164.15024594019977,71031177,51.25943801951571,-115.33246476328155,67,164150220.27481768,67,51.202064514160156,-115.45207214355469,220,100188494.97162192,220,13316276.693015166,0.08112250273390598,0.13291223405229274,0.08112250273390587,0.13291223405229144,10.0,9.0,2
355,71031177,164.15024594019977,71031177,51.25943801951571,-115.33246476328155,67,164150220.27481768,67,51.26165771484375,-115.18179321289062,222,100207045.0176409,222,40053689.70109913,0.24400631101220505,0.399709318781408,0.2440063110122047,0.3997093187814132,10.0,11.0,2
351,71031177,164.15024594019977,71031177,51.25943801951571,-115.33246476328155,67,164150220.27481768,67,51.286888122558594,-115.5001220703125,241,100201581.80598374,241,23438920.10912514,0.14278945267258292,0.23391766563634667,0.14278945267258272,0.23391766563635438,11.0,9.0,2
356,71031177,164.15024594019977,71031177,51.25943801951571,-115.33246476328155,67,164150220.27481768,67,51.31682205200195,-115.3648681640625,242,100211510.0760001,242,20010884.455590803,0.1219059250855034,0.1996864875144044,0.12190592508550323,0.19968648751440515,11.0,10.0,2
348,71031181,55.251178795898475,71031181,51.28316634146344,-114.72191382113824,66,55251180.52710934,66,51.349788665771484,-114.77503967285156,225,100193191.44108854,225,12600538.162158865,0.22805916619240982,0.12576241939121893,0.22805916619240915,0.4191618459043325,10.0,14.0,2
345,71031181,55.251178795898475,71031181,51.28316634146344,-114.72191382113824,66,55251180.52710934,66,51.264652252197266,-114.72833251953125,204,100177146.42816894,204,41730028.666148804,0.7552784984507924,0.4165623613173182,0.7552784984507902,0.4165623613173003,9.0,14.0,2
343,71031181,55.251178795898475,71031181,51.28316634146344,-114.72191382113824,66,55251180.52710934,66,51.17950439453125,-114.68180847167969,183,100161644.94952984,183,920613.6988018294,0.01666233535680065,0.009191279748507673,0.0166623353568006,0.009191279748507733,8.0,14.0,2
342,71031215,25.911235857262604,71031215,51.26424210891431,-114.48916649323627,65,25911235.782103445,65,51.32246017456055,-114.45675659179688,206,100194380.50423786,206,7106316.717696593,0.2742561866773191,0.07092530221688452,0.274256186677319,0.10388643700714602,9.0,16.0,2
341,71031215,25.911235857262604,71031215,51.26424210891431,-114.48916649323627,65,25911235.782103445,65,51.293643951416016,-114.5926513671875,205,100181747.9899743,205,3794085.509869336,0.14642626626437716,0.03787202345729713,0.1464262662643771,0.03787210342957619,9.0,15.0,2
340,71031215,25.911235857262604,71031215,51.26424210891431,-114.48916649323627,65,25911235.782103445,65,51.23719787597656,-114.41070556640625,185,100175410.42585108,185,11107717.115737455,0.42868341784799824,0.11088267139129203,0.42868341784799807,0.1372425939394679,8.0,16.0,2
339,71031215,25.911235857262604,71031215,51.26424210891431,-114.48916649323627,65,25911235.782103445,65,51.208438873291016,-114.54634094238281,184,100171056.80729406,184,3903116.4388000704,0.15063412921030583,0.03896451293619437,0.15063412921030578,0.03896451293619381,8.0,15.0,2
335,71031267,38.05447578402456,71031267,51.3112219233673,-114.42756818610789,64,38054480.28178359,64,51.23719787597656,-114.41070556640625,185,100175410.42585108,185,5295064.170921742,0.1391443039482647,0.052857923400684244,0.1391443039482648,0.06542373507726756,8.0,16.0,2
336,71031267,38.05447578402456,71031267,51.3112219233673,-114.42756818610789,64,38054480.28178359,64,51.32246017456055,-114.45675659179688,206,100194380.50423786,206,32420356.629821792,0.8519458520982925,0.32357460035845553,0.8519458520982931,0.4739495114798218,9.0,16.0,2
337,71031267,38.05447578402456,71031267,51.3112219233673,-114.42756818610789,64,38054480.28178359,64,51.35111618041992,-114.3206787109375,207,100190153.78886795,207,339059.481040031,0.008909843953442097,0.003384159702504655,0.008909843953442102,0.011642474080203968,9.0,17.0,2
333,71031276,42.89718422567618,71031276,51.31736721496736,-114.35050811987271,63,42897185.13657816,63,51.32246017456055,-114.45675659179688,206,100194380.50423786,206,6347470.278608737,0.14796938909626237,0.06335155970489045,0.1479693890962624,0.09279294709892386,9.0,16.0,2
331,71031276,42.89718422567618,71031276,51.31736721496736,-114.35050811987271,63,42897185.13657816,63,51.23719787597656,-114.41070556640625,185,100175410.42585108,185,2032385.0055339758,0.047378050542551196,0.020288262327992444,0.0473780505425512,0.02511135160689084,8.0,16.0,2
334,71031276,42.89718422567618,71031276,51.31736721496736,-114.35050811987271,63,42897185.13657816,63,51.35111618041992,-114.3206787109375,207,100190153.78886795,207,28783571.903344456,0.6709897586916697,0.28728942730241197,0.6709897586916698,0.988357525919796,9.0,17.0,2
332,71031276,42.89718422567618,71031276,51.31736721496736,-114.35050811987271,63,42897185.13657816,63,51.26578903198242,-114.27487182617188,186,100176596.7399129,186,5733757.949090986,0.1336628016695167,0.05723650169487651,0.13366280166951672,0.5776688493830509,8.0,17.0,2
326,71031279,59.616502963638446,71031279,51.30480418737761,-115.05879349299595,62,59616521.01831554,62,51.26165771484375,-115.18179321289062,222,100207045.0176409,222,1022344.3319207015,0.01714867480453303,0.010202319924120339,0.017148674804533033,0.010202319924120472,10.0,11.0,2
329,71031279,59.616502963638446,71031279,51.30480418737761,-115.05879349299595,62,59616521.01831554,62,51.29121398925781,-115.04637145996094,223,100200563.09712352,223,53293152.89163809,0.893932621047532,0.531864804392182,0.8939326210475321,0.5318648043921739,10.0,12.0,2
328,71031279,59.616502963638446,71031279,51.30480418737761,-115.05879349299595,62,59616521.01831554,62,51.37620162963867,-115.09373474121094,244,100214447.77779506,244,4131897.4549681437,0.0693079264672075,0.04123055653741441,0.06930792646720751,0.04142475812262272,11.0,12.0,2
327,71031279,59.616502963638446,71031279,51.30480418737761,-115.05879349299595,62,59616521.01831554,62,51.34659957885742,-115.22938537597656,243,100218841.22489953,243,1169126.339788592,0.019610777680727293,0.011665733962788234,0.019610777680727297,0.011665733962788343,11.0,11.0,2
323,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,61,93331413.22036327,61,51.34153366088867,-115.68370056152344,261,100225338.6274784,261,26856316.95556449,0.28775217291689864,0.2679593536259841,0.28775217291689825,0.2679593536259769,12.0,8.0,2
322,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,61,93331413.22036327,61,51.31119918823242,-115.81884765625,260,100230093.82956599,260,11828854.721533436,0.1267403365424728,0.11801699738650895,0.12674033654247263,0.11801699738650576,12.0,7.0,2
321,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,61,93331413.22036327,61,51.25679016113281,-115.63522338867188,240,100210702.20010103,240,40274748.41159905,0.4315240391411089,0.40190067056089784,0.4315240391411083,0.40190067056090545,11.0,8.0,2
320,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,61,93331413.22036327,61,51.22651672363281,-115.7701416015625,239,100214991.20601718,239,13368516.292657679,0.143237049899732,0.13339836816604936,0.1432370498997318,0.133398368166052,11.0,7.0,2
319,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,61,93331413.22036327,61,51.172027587890625,-115.58692932128906,219,100194351.5309766,219,1002976.839008742,0.010746401499789034,0.010010313193140998,0.01074640149978902,0.010010313193140845,10.0,8.0,2
318,71031303,38.48563586558062,71031303,51.31748763704225,-114.5558542104037,60,38485633.68341455,60,51.40770721435547,-114.50297546386719,227,100211211.66397895,227,4630.547814898169,0.00012031886633306786,4.620788171312597e-05,0.00012031886633306783,1.0,10.0,16.0,2
316,71031303,38.48563586558062,71031303,51.31748763704225,-114.5558542104037,60,38485633.68341455,60,51.32246017456055,-114.45675659179688,206,100194380.50423786,206,4339992.71466949,0.11276916343305055,0.04331572981267073,0.11276916343305052,0.06344586058783576,9.0,16.0,2
317,71031303,38.48563586558062,71031303,51.31748763704225,-114.5558542104037,60,38485633.68341455,60,51.37883377075195,-114.63909912109375,226,100196979.65322132,226,4424857.4724873025,0.11497426569318002,0.044161585387120436,0.11497426569317999,0.14113081691166116,10.0,15.0,2
315,71031303,38.48563586558062,71031303,51.31748763704225,-114.5558542104037,60,38485633.68341455,60,51.293643951416016,-114.5926513671875,205,100181747.9899743,205,29716152.94844286,0.7721362520074365,0.29662242419064905,0.7721362520074363,0.296623050551987,9.0,15.0,2
311,71031359,57.98097231752554,71031359,51.32445917703885,-116.18446057031402,59,57980969.75356575,59,51.303714752197266,-116.27276611328125,278,100249130.8115122,278,16983293.382734623,0.2929115096715017,0.16941087912938124,0.2929115096715016,0.5867454207553823,13.0,4.0,2
310,71031359,57.98097231752554,71031359,51.32445917703885,-116.18446057031402,59,57980969.75356575,59,51.25004959106445,-116.08859252929688,258,100220123.76089515,258,185598.36016329488,0.00320102200691255,0.0018519071140452278,0.0032010220069125486,0.0035011724415498604,12.0,5.0,2
313,71031359,57.98097231752554,71031359,51.32445917703885,-116.18446057031402,59,57980969.75356575,59,51.334598541259766,-116.137939453125,279,100230637.07975492,279,40812078.01066786,0.7038874683215862,0.40718166819784973,0.7038874683215859,0.4244955690524063,13.0,5.0,2
305,71031397,43.02839667837403,71031397,51.321087954270496,-115.64915404514532,58,43028389.790793635,58,51.25679016113281,-115.63522338867188,240,100210702.20010103,240,11031546.246686751,0.2563783190661498,0.11008351408075084,0.2563783190661497,0.11008351408075293,11.0,8.0,2
308,71031397,43.02839667837403,71031397,51.321087954270496,-115.64915404514532,58,43028389.790793635,58,51.37168884277344,-115.54837036132812,262,100222800.17223887,262,34580.01995852339,0.0008036559147728587,0.0003450314688782948,0.0008036559147728585,0.0003450314688783006,12.0,9.0,2
307,71031397,43.02839667837403,71031397,51.321087954270496,-115.64915404514532,58,43028389.790793635,58,51.34153366088867,-115.68370056152344,261,100225338.6274784,261,31962263.524148367,0.7428180250190776,0.31890402129691975,0.7428180250190775,0.3189040212969112,12.0,8.0,2
303,71031429,25.188188321373048,71031429,51.344427406140966,-115.45622212723522,57,25188191.55384227,57,51.40168762207031,-115.41287231445312,263,100232125.06350373,263,5510395.493214002,0.2187690006023252,0.054976341065529635,0.21876900060232543,0.07368885455283132,12.0,10.0,2
302,71031429,25.188188321373048,71031429,51.344427406140966,-115.45622212723522,57,25188191.55384227,57,51.31682205200195,-115.3648681640625,242,100211510.0760001,242,6196517.383491293,0.2460088240255605,0.06183438787412617,0.24600882402556076,0.06183438787412641,11.0,10.0,2
300,71031429,25.188188321373048,71031429,51.344427406140966,-115.45622212723522,57,25188191.55384227,57,51.286888122558594,-115.5001220703125,241,100201581.80598374,241,6823833.35784377,0.27091398535925637,0.06810105424339989,0.27091398535925665,0.06810105424340214,11.0,9.0,2
301,71031429,25.188188321373048,71031429,51.344427406140966,-115.45622212723522,57,25188191.55384227,57,51.37168884277344,-115.54837036132812,262,100222800.17223887,262,6657445.31929318,0.2643081900128569,0.06642645493692016,0.26430819001285716,0.06642645493692127,12.0,9.0,2
295,71031431,92.43824752953527,71031431,51.308019825543006,-114.62780219139755,56,92438242.59968184,56,51.293643951416016,-114.5926513671875,205,100181747.9899743,205,48467577.27636743,0.5243238719526917,0.4837964823813798,0.5243238719526929,0.48379750398793175,9.0,15.0,2
293,71031431,92.43824752953527,71031431,51.308019825543006,-114.62780219139755,56,92438242.59968184,56,51.264652252197266,-114.72833251953125,204,100177146.42816894,204,1280205.343792045,0.013849304225050806,0.012779415160422882,0.013849304225050839,0.012779415160422332,9.0,14.0,2
297,71031431,92.43824752953527,71031431,51.308019825543006,-114.62780219139755,56,92438242.59968184,56,51.37883377075195,-114.63909912109375,226,100196979.65322132,226,26928021.85830393,0.2913082410590594,0.26875083412195644,0.29130824105906006,0.8588691830883388,10.0,15.0,2
294,71031431,92.43824752953527,71031431,51.308019825543006,-114.62780219139755,56,92438242.59968184,56,51.208438873291016,-114.54634094238281,184,100171056.80729406,184,8187326.690207,0.08857077395622383,0.08173345626129834,0.08857077395622404,0.08173345626129716,8.0,15.0,2
299,71031431,92.43824752953527,71031431,51.308019825543006,-114.62780219139755,56,92438242.59968184,56,51.349788665771484,-114.77503967285156,225,100193191.44108854,225,7575111.431011219,0.08194780880697197,0.07560505182096353,0.08194780880697217,0.2519890539190797,10.0,14.0,2
290,71031478,47.141563442607314,71031478,51.35978472222231,-115.0901233828006,55,47141565.68397762,55,51.29121398925781,-115.04637145996094,223,100200563.09712352,223,40287.111051886015,0.0008545984942875735,0.00040206471706986393,0.0008545984942875735,0.00040206471706985775,10.0,12.0,2
291,71031478,47.141563442607314,71031478,51.35978472222231,-115.0901233828006,55,47141565.68397762,55,51.405643463134766,-114.9578857421875,245,100209878.22721888,245,1389894.263312913,0.029483413271216563,0.013869832873775429,0.029483413271216563,0.03709393982382073,11.0,13.0,2
289,71031478,47.141563442607314,71031478,51.35978472222231,-115.0901233828006,55,47141565.68397762,55,51.37620162963867,-115.09373474121094,244,100214447.77779506,244,43222841.99704427,0.9168732809342132,0.43130349920085415,0.9168732809342132,0.43333499793104197,11.0,12.0,2
288,71031478,47.141563442607314,71031478,51.35978472222231,-115.0901233828006,55,47141565.68397762,55,51.34659957885742,-115.22938537597656,243,100218841.22489953,243,2488542.3125685453,0.05278870730028269,0.02483108248062903,0.05278870730028269,0.024831082480629263,11.0,11.0,2
284,71031489,37.19564873608464,71031489,51.361018397955235,-115.19481445312482,54,37195641.47001202,54,51.34659957885742,-115.22938537597656,243,100218841.22489953,243,29285139.367992878,0.7873271762661556,0.29221191354901577,0.7873271762661547,0.2922119135490185,11.0,11.0,2
285,71031489,37.19564873608464,71031489,51.361018397955235,-115.19481445312482,54,37195641.47001202,54,51.37620162963867,-115.09373474121094,244,100214447.77779506,244,7910502.1020191815,0.21267282373384555,0.07893574506900536,0.2126728237338453,0.07930754327182828,11.0,12.0,2
281,71031502,34.04238108499213,71031502,51.375389933628455,-115.5256069584914,53,34042380.05358102,53,51.40168762207031,-115.41287231445312,263,100232125.06350373,263,268525.6949278351,0.007887982406200417,0.0026790382300854758,0.007887982406200422,0.003590913011888733,12.0,10.0,2
280,71031502,34.04238108499213,71031502,51.375389933628455,-115.5256069584914,53,34042380.05358102,53,51.37168884277344,-115.54837036132812,262,100222800.17223887,262,33773854.358653165,0.992112017593799,0.3369877343340116,0.9921120175937996,0.33698773433401724,12.0,9.0,2
277,71031503,37.456959230433476,71031503,51.36395094095677,-116.23004728726731,52,37456951.72420909,52,51.38818359375,-116.322509765625,299,100259294.1023737,299,5850961.580692376,0.1562049582617476,0.05835829618666596,0.15620495826174763,0.2030590983924629,14.0,4.0,2
279,71031503,37.456959230433476,71031503,51.36395094095677,-116.23004728726731,52,37456951.72420909,52,51.41911697387695,-116.18746948242188,300,100241287.56482624,300,14935750.22516394,0.39874441292324114,0.14899798863322622,0.3987444129232412,0.1489979886332319,14.0,5.0,2
276,71031503,37.456959230433476,71031503,51.36395094095677,-116.23004728726731,52,37456951.72420909,52,51.303714752197266,-116.27276611328125,278,100249130.8115122,278,11961616.593503706,0.31934303361297556,0.11931890577678787,0.3193430336129756,0.4132545792446176,13.0,4.0,2
278,71031503,37.456959230433476,71031503,51.36395094095677,-116.23004728726731,52,37456951.72420909,52,51.334598541259766,-116.137939453125,279,100230637.07975492,279,4708623.324849065,0.1257075952020356,0.046977884826795505,0.12570759520203562,0.04897544636694986,13.0,5.0,2
271,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837435,51,123101215.34792162,51,51.36531066894531,-116.00294494628906,280,100233806.5105692,280,20986966.621443357,0.17048545428351605,0.20938012185769256,0.17048545428351622,0.20938012185769453,13.0,6.0,2
274,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837435,51,123101215.34792162,51,51.39586639404297,-115.86773681640625,281,100243620.80825706,281,27272783.304243878,0.22154763644828904,0.2720650260270469,0.22154763644828926,0.280864152282219,13.0,7.0,2
266,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837435,51,123101215.34792162,51,51.22651672363281,-115.7701416015625,239,100214991.20601718,239,5125613.807293728,0.04163739401603127,0.05114617828740549,0.04163739401603131,0.0511461782874065,11.0,7.0,2
270,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837435,51,123101215.34792162,51,51.28071212768555,-115.95382690429688,259,100222852.81219882,259,3553478.3815465155,0.028866314369872796,0.03545576963574516,0.028866314369872824,0.03545576963574541,12.0,6.0,2
